Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2015-11-10,29,3:00:00 PM,Tuesday,St. Clair,Mechanical,5,10,S,9025
2015-11-10,24,3:00:00 PM,Tuesday,VP ROUTE,General Delay,15,0,BW,
2015-11-10,21,3:00:00 PM,Tuesday,Brimley route,General Delay,15,1,B/W,
2015-11-10,169,3:00:00 PM,Tuesday,Scarboro Town Center,Utilized Off Route,30,60,w,8301
2015-11-10,78,3:00:00 PM,Tuesday,St. Andrews route,General Delay,15,25,B,
2015-11-10,80,3:00:00 PM,Tuesday,Route 80 Queensways,General Delay,1,1,b/w,
2015-11-10,61,3:00:00 PM,Tuesday,Eglinton stn to Bombay loop,General Delay,15,30,b/w,
2015-11-10,190,3:00:00 PM,Tuesday,STC,General Delay,15,20,n,
2015-11-10,190,3:00:00 PM,Tuesday,STC,General Delay,15,20,n,
2015-11-10,89,3:00:00 PM,Tuesday,Entire Route,General Delay,10,20,b/w,
2015-11-10,91,3:00:00 PM,Tuesday,Woodbine North route,General Delay,10,1,B/W,7755
2015-11-10,161,3:00:00 PM,Tuesday,entire route,General Delay,11,40,b/w,
2015-11-10,71,3:00:00 PM,Tuesday,77-Swansea route,General Delay,12,10,b/w,
2015-11-10,11,3:00:00 PM,Tuesday,Steeles to Davisville stn,General Delay,12,24,b/w,
2015-11-10,47,3:00:00 PM,Tuesday,entire route,General Delay,13,40,b/w,
2015-11-10,79,3:00:00 PM,Tuesday,entire route,General Delay,12,40,b/w,
2015-11-10,54,3:00:00 PM,Tuesday,Eglinton and Bessborough Dr.,Mechanical,13,26,W,7548
2015-11-10,73,3:00:00 PM,Tuesday,Entire Royal York North Route,General Delay,30,60,B/W,8018
2015-11-10,53,3:00:00 PM,Tuesday,53 Steeles Route-All branch,General Delay,15,30,BW,
2015-11-10,5,3:00:00 PM,Tuesday,Eglinton stn to Queenspark,General Delay,15,28,b/w,
2015-11-10,15,3:02:00 PM,Tuesday,Bishop Allen,Late Leaving Garage,10,20,s/b,7928
2015-11-10,24,3:04:00 PM,Tuesday,victoria park stn.,Mechanical,8,16,N/B,7754
2015-11-10,95,3:06:00 PM,Tuesday,YOCE,Utilized Off Route,10,20,e,1812
2015-11-10,168,3:09:00 PM,Tuesday,Symington/Dupont,Investigation,5,12,n/b,8099
2015-11-10,199,3:10:00 PM,Tuesday,STC to Finch Station,General Delay,30,25,W,
2015-11-10,56,3:10:00 PM,Tuesday,Donlands stn,Utilized Off Route,23,46,n/b,1808
2015-11-10,102,3:11:00 PM,Tuesday,Warden stn.,Late Leaving Garage,5,11,NB,7730
2015-11-10,34,3:14:00 PM,Tuesday,W/B Eglinton - Mt Pleasant,Late Leaving Garage,4,8,W,7550
2015-11-10,85,3:14:00 PM,Tuesday,Don Mills Stn,Utilized Off Route,12,24,E,9086
2015-11-10,111,3:17:00 PM,Tuesday,martingrove/Eglinton,Late Leaving Garage,12,24,n/b,7350
2015-11-10,116,3:19:00 PM,Tuesday,Morningside & Lawrence,Utilized Off Route,5,13,N,7578
2015-11-10,15,3:20:00 PM,Tuesday,15 Evans,General Delay,1,1,b/w,
2015-11-10,35,3:20:00 PM,Tuesday,Jane/Heathrow,Mechanical,20,40,s,1567
2015-11-10,42,3:24:00 PM,Tuesday,Finch Station,Mechanical,23,46,EB,8391
2015-11-10,76,3:25:00 PM,Tuesday,Royal York/Station,Late Leaving Garage,5,10,s/b,7928
2015-11-10,25,3:25:00 PM,Tuesday,Don Mills station,Mechanical,3,6,n,7565
2015-11-10,21,3:28:00 PM,Tuesday,Kenn Stn,Utilized Off Route,13,25,NB,7769
2015-11-10,51,3:30:00 PM,Tuesday,Eglinton stn,Mechanical,15,30,n/b,8357
2015-11-10,196,3:30:00 PM,Tuesday,Downsview Station,Utilized Off Route,4,8,WB,1732
2015-11-10,39,3:30:00 PM,Tuesday,STC to Finch station,General Delay,30,25,BW,
2015-11-10,39,3:30:00 PM,Tuesday,Seneca college,Late Leaving Garage,10,20,E,1724
2015-11-10,87,3:30:00 PM,Tuesday,Cosburn route,General Delay,8,1,B/W,7721
2015-11-10,71,3:33:00 PM,Tuesday,South Kingsway & Ormskirk,Investigation,10,20,n/b,1221
2015-11-10,131,3:35:00 PM,Tuesday,STC,Mechanical,9,18,e,1121
2015-11-10,196,3:39:00 PM,Tuesday,York U,Mechanical,2,4,s,1579
2015-11-10,75,3:45:00 PM,Tuesday,Lower Jarvis and Queens Quay,Mechanical,7,14,n,8190
2015-11-10,191,3:45:00 PM,Tuesday,Kipling station,Mechanical,5,10,N,7968
2015-11-10,34,3:45:00 PM,Tuesday,Eglinton Station to Kennedy Station,General Delay,15,19,B/W,
2015-11-10,131,3:49:00 PM,Tuesday,Morningview tr and morningside,Late Leaving Garage,7,14,W,1146
2015-11-10,25,3:50:00 PM,Tuesday,Don Mills station,Investigation,3,6,w,7472
2015-11-10,129,3:50:00 PM,Tuesday,McCowan and Denision,Investigation,24,44,s,1304
2015-11-10,54,3:52:00 PM,Tuesday,Larence RT Station,Utilized Off Route,10,20,E,7512
2015-11-10,53,3:55:00 PM,Tuesday,Markham Rd-Steeles,Mechanical,5,10,wb,1122
2015-11-10,90,4:00:00 PM,Tuesday,Oakwood and Vaughan,General Delay,17,25,b/w,8369
2015-11-10,25,4:00:00 PM,Tuesday,Don Mills,General Delay,20,23,bw,
2015-11-10,81,4:00:00 PM,Tuesday,Thorncliffe Route,General Delay,12,1,B/W,
2015-11-10,115,4:00:00 PM,Tuesday,Silver Hills route,General Delay,15,30,B,
2015-11-10,36,4:00:00 PM,Tuesday,Finch West route,General Delay,25,32,B,9129
2015-11-10,60,4:00:00 PM,Tuesday,Entire Steeles West Route,General Delay,25,32,BW,
2015-11-10,84,4:00:00 PM,Tuesday,Oakdale,General Delay,5,10,Wb,1
2015-11-10,37,4:00:00 PM,Tuesday,Route 37 Islington,General Delay,1,1,b/w,
2015-11-10,191,4:00:00 PM,Tuesday,191 HWY 27 rocket,General Delay,25,30,B,8409
2015-11-10,94,4:00:00 PM,Tuesday,WELLESLEY ROUTE,General Delay,15,0,BW,
2015-11-10,105,4:00:00 PM,Tuesday,Downsview Stn to teston,General Delay,30,45,b,
2015-11-10,48,4:00:00 PM,Tuesday,Entire Rathburn Route,General Delay,10,20,B/W,7349
2015-11-10,32,4:00:00 PM,Tuesday,32-Eglinton Route,General Delay,15,12,b/w,
2015-11-10,105,4:00:00 PM,Tuesday,Downsview Stn to major mackenzie.,General Delay,20,18,b,
2015-11-10,52,4:00:00 PM,Tuesday,52 LAWRENCE R(OUTE,General Delay,20,10,B/W,
2015-11-10,139,4:00:00 PM,Tuesday,404 and Finch Ave East,General Delay,15,25,B-Ways,
2015-11-10,60,4:01:00 PM,Tuesday,Signal Hill,Late Leaving Garage,7,14,E,8420
2015-11-10,142,4:15:00 PM,Tuesday,Bombay loop to Chruch and Richmond,General Delay,20,50,b/w,
2015-11-10,100,4:15:00 PM,Tuesday,Eglinton Station to Broadview Stn,General Delay,15,21,B/W,
2015-11-10,57,4:20:00 PM,Tuesday,Midland & Steeles,Mechanical,8,16,S/B,7779
2015-11-10,45,4:22:00 PM,Tuesday,Kipling stn,Mechanical,12,24,n,7320
2015-11-10,125,4:23:00 PM,Tuesday,Drewry and Yonge St,Emergency Services,10,20,EB,1700
2015-11-10,60,4:25:00 PM,Tuesday,Yonge at Drewrey,Diversion,40,47,S,1284
2015-11-10,42,4:25:00 PM,Tuesday,Cummer and Yonge St,Diversion,1,1,WB,8146
2015-11-10,35,4:30:00 PM,Tuesday,Jane route,General Delay,15,30,B/W,
2015-11-10,51,4:30:00 PM,Tuesday,Eglinton stn to Townsend and Freshmedow,General Delay,28,42,b/w,
2015-11-10,122,4:30:00 PM,Tuesday,graydon Hall route,General Delay,30,35,B,
2015-11-10,709,4:32:00 PM,Tuesday,Bathurst & Eglinton,Utilized Off Route,5,10,e/b,1045
2015-11-10,75,4:32:00 PM,Tuesday,Queen Quay,Utilized Off Route,7,14,n,8383
2015-11-10,801,4:35:00 PM,Tuesday,Bathurst station,Utilized Off Route,1,1,n,8209
2015-11-10,96,4:40:00 PM,Tuesday,York Mills Stn.,Mechanical,4,7,W,1323
2015-11-10,6,4:45:00 PM,Tuesday,QueensQuay &  Sherbourne,Utilized Off Route,10,20,n/b,1562
2015-11-10,32,4:47:00 PM,Tuesday,Royal York & Eglinton,Mechanical,8,16,w/b,1629
2015-11-10,112,4:48:00 PM,Tuesday,Eglinton and Renforth,Mechanical,17,34,s,8038
2015-11-10,105,4:52:00 PM,Tuesday,Downsview Stn,Mechanical,8,16,s,9426
2015-11-10,24,4:53:00 PM,Tuesday,vp/curlew,Mechanical,7,14,S,8107
2015-11-10,112,5:00:00 PM,Tuesday,Dundas West,General Delay,0,0,n,
2015-11-10,192,5:00:00 PM,Tuesday,Dundas w and 427 n/s,General Delay,0,0,n,
2015-11-10,32,5:00:00 PM,Tuesday,Keele & Eglinton,Mechanical,8,16,w/b,1513
2015-11-10,46,5:00:00 PM,Tuesday,Kipling Stn,General Delay,1,1,BW,1
2015-11-10,198,5:00:00 PM,Tuesday,Kennedy Stn - U of T Loop,General Delay,5,15,BW,
2015-11-10,26,5:00:00 PM,Tuesday,Entire route,General Delay,30,30,BW,
2015-11-10,123,5:00:00 PM,Tuesday,Route 123 Shorncliffe,General Delay,1,1,b/w,
2015-11-10,6,5:00:00 PM,Tuesday,Entire rotue,General Delay,20,20,BW,
2015-11-10,63,5:00:00 PM,Tuesday,Entire rotue,General Delay,40,40,BW,
2015-11-10,104,5:05:00 PM,Tuesday,Finch and Wilmington.,Investigation,13,26,n,8210
2015-11-10,76,5:05:00 PM,Tuesday,Royal York/Queensway,Utilized Off Route,5,10,n/b,8007
2015-11-10,112,5:13:00 PM,Tuesday,Dixon and Skyway,Investigation,18,36,n,8087
2015-11-10,53,5:13:00 PM,Tuesday,Yonge and Drewry,Diversion,5,10,sb,9061
2015-11-10,42,5:15:00 PM,Tuesday,Finch Station,General Delay,1,1,WB,8372
2015-11-10,195,5:22:00 PM,Tuesday,jane/route,General Delay,12,24,B/W,
2015-11-10,85,5:30:00 PM,Tuesday,Sheppard Stn to Rouge Hill Go,General Delay,17,23,E/W,
2015-11-10,43,5:36:00 PM,Tuesday,Kennedy Eglinton,Diversion,64,69,S/B,7476
2015-11-10,132,5:41:00 PM,Tuesday,Milner @ Burrows Hall Blvd,Mechanical,12,24,W,1097
2015-11-10,107,5:55:00 PM,Tuesday,Langstaff and GO Railway track,Diversion,100,122,BW,8186
2015-11-10,57,5:56:00 PM,Tuesday,Kenedy Stn,Mechanical,8,16,N/B,7877
2015-11-10,95,6:07:00 PM,Tuesday,York Mills stn to Don Mills,General Delay,15,20,bw,
2015-11-10,59,6:10:00 PM,Tuesday,Maple Leaf and Culford,Mechanical,13,26,W,1416
2015-11-10,52,6:20:00 PM,Tuesday,LAWRENCE and ROYAL YORK,Mechanical,11,22,E/B,1214
2015-11-10,21,6:35:00 PM,Tuesday,Brimley & Shediac,Diversion,20,31,S/B,7766
2015-11-10,57,6:48:00 PM,Tuesday,Kennedy Stn,Mechanical,10,20,N/b,7848
2015-11-10,54,6:49:00 PM,Tuesday,Lawrence and Railside Rd.,Mechanical,11,22,E,7431
2015-11-10,196,7:00:00 PM,Tuesday,Downsview Station,Utilized Off Route,4,8,N,1511
2015-11-10,98,7:10:00 PM,Tuesday,Sheppard-Yonge Station,General Delay,1,1,EB,8157
2015-11-10,199,7:13:00 PM,Tuesday,Invergordon and  mCcowan,Mechanical,7,15,W,1110
2015-11-10,7,7:36:00 PM,Tuesday,Bathurst and Olive,Investigation,9,19,s,8352
2015-11-10,61,7:50:00 PM,Tuesday,Bombay loop,Mechanical,20,40,s/b,1683
2015-11-10,63,8:10:00 PM,Tuesday,Oakwood and Vauhgan,Utilized Off Route,5,9,Nb,1663
2015-11-10,86,8:23:00 PM,Tuesday,Meadowvale Loop,Mechanical,10,20,S,7552
2015-11-10,39,8:24:00 PM,Tuesday,Neislon and Crowtrail,Diversion,60,68,West,1778
2015-11-10,60,8:50:00 PM,Tuesday,Martin Grove Loop,Mechanical,11,22,E,1291
2015-11-10,43,9:00:00 PM,Tuesday,Kennedy Station,Emergency Services,10,20,NB,7521
2015-11-10,104,9:10:00 PM,Tuesday,Wilson Station,Mechanical,14,28,N,8391
2015-11-10,123,9:10:00 PM,Tuesday,Longbranch Loop,Mechanical,24,48,n,8027
2015-11-10,36,9:15:00 PM,Tuesday,humberwood loop,Mechanical,9,18,w/b,1296
2015-11-10,116,9:20:00 PM,Tuesday,Kennedy Station,Mechanical,10,20,NB,7578
2015-11-10,35,9:50:00 PM,Tuesday,jane and eglinton,Mechanical,8,16,n/b,1205
2015-11-10,133,9:57:00 PM,Tuesday,Neilson and Crow Trail,Investigation,9,18,nb,1787
2015-11-10,34,10:10:00 PM,Tuesday,Kennedy Station,Mechanical,7,17,WB,7511
2015-11-10,95,10:15:00 PM,Tuesday,Valley Road and Ellesmere,Investigation,14,14,eb,1112
2015-11-10,1,11:06:00 PM,Tuesday,Eglinton Station,Mechanical,4,8,N,1776
2015-11-10,192,11:06:00 PM,Tuesday,Kipling stn,Mechanical,9,18,n,8009
2015-11-10,57,11:10:00 PM,Tuesday,Kennedy Stn,Mechanical,15,30,N,8106
2015-11-10,116,11:11:00 PM,Tuesday,Morningside & Military Trail,Diversion,84,96,SB,7546
2015-11-10,45,11:20:00 PM,Tuesday,Kipling stn,Mechanical,10,20,n,8082
2015-11-10,17,11:24:00 PM,Tuesday,Warden / Steeles,Investigation,22,44,N,8114
2015-11-10,1,11:49:00 PM,Tuesday,Finch Station,Mechanical,13,26,S,8342
2015-11-11,37,12:39:00 AM,Wednesday,Humberwood and Hullrick,Mechanical,30,60,s,8051
2015-11-11,86,1:15:00 AM,Wednesday,Kennedy Station,Emergency Services,10,20,EB,7522
2015-11-11,300,2:00:00 AM,Wednesday,Kennedy Station,Utilized Off Route,20,40,wb,7542
2015-11-11,300,2:10:00 AM,Wednesday,Victoria Park and Danforth,Mechanical,20,20,wb,8103
2015-11-11,320,2:20:00 AM,Wednesday,Yonge & Eglinton,Utilized Off Route,4,8,S,8309
2015-11-11,320,3:00:00 AM,Wednesday,Steeles Loop,Emergency Services,3,6,S,1581
2015-11-11,125,5:39:00 AM,Wednesday,Bathurst and Antibies,Late Leaving Garage,110,10,W,8133
2015-11-11,300,5:42:00 AM,Wednesday,Kennedy Stn,Late Leaving Garage,10,43,SB,7743
2015-11-11,25,5:44:00 AM,Wednesday,Pape stn,Mechanical,3,7,nb,7561
2015-11-11,54,5:48:00 AM,Wednesday,Rouge Hill Go stn,Mechanical,9,18,wb,7530
2015-11-11,32,5:49:00 AM,Wednesday,SKYMARK,Late Leaving Garage,5,10,e/b,1678
2015-11-11,29,5:51:00 AM,Wednesday,Princes' Gates,Late Leaving Garage,8,14,N,9044
2015-11-11,88,5:52:00 AM,Wednesday,Beth Nealson and Overlea,Mechanical,20,20,S,8377
2015-11-11,24,5:53:00 AM,Wednesday,Consumers and Victoria Park,Mechanical,12,24,NB,7873
2015-11-11,165,5:54:00 AM,Wednesday,York Mills Stn.,Mechanical,1,42,W,1305
2015-11-11,54,5:55:00 AM,Wednesday,Eglinton yard,Mechanical,1,1,ob,7457
2015-11-11,54,6:00:00 AM,Wednesday,Lawrence RT,Mechanical,6,12,eb,7404
2015-11-11,60,6:01:00 AM,Wednesday,Finch Stn.,Late Leaving Garage,9,22,W,8434
2015-11-11,54,6:05:00 AM,Wednesday,Eglinton stn,Mechanical,5,9,eb,7490
2015-11-11,95,6:08:00 AM,Wednesday,Ellesmere RT,Late Leaving Garage,7,14,W,8139
2015-11-11,86,6:09:00 AM,Wednesday,Sheppard Loop @ Meadowvale,Investigation,5,10,W,7484
2015-11-11,199,6:10:00 AM,Wednesday,Malvern Garage,Late Leaving Garage,2,5,W,1079
2015-11-11,199,6:12:00 AM,Wednesday,Malvern garage,Late Leaving Garage,3,5,W,1764
2015-11-11,74,6:14:00 AM,Wednesday,St. Clair and Mt. Pleasant,Diversion,35,50,N,8382
2015-11-11,35,6:15:00 AM,Wednesday,Weston Rd.,Mechanical,10,20,N,1296
2015-11-11,25,6:16:00 AM,Wednesday,Duncan Mills Dr and Don Mills Rd,Late Leaving Garage,10,20,SB,7434
2015-11-11,36,6:19:00 AM,Wednesday,FSTN,Late Leaving Garage,5,9,W,9135
2015-11-11,24,6:22:00 AM,Wednesday,Donmills Station,Mechanical,12,24,SB,8103
2015-11-11,39,6:22:00 AM,Wednesday,Malvern Garage,Late Leaving Garage,15,31,W,1087
2015-11-11,95,6:22:00 AM,Wednesday,Ellesmere RT,Late Leaving Garage,7,14,W,1262
2015-11-11,52,6:23:00 AM,Wednesday,Lawrence West Station,Mechanical,12,24,W,1660
2015-11-11,102,6:25:00 AM,Wednesday,Warden Station,Late Leaving Garage,10,17,n/b,7744
2015-11-11,51,6:28:00 AM,Wednesday,Townsend and Freshmeadow,Late Leaving Garage,14,24,s/bn,8311
2015-11-11,95,6:29:00 AM,Wednesday,Ellesmere RT,Late Leaving Garage,7,14,W,9411
2015-11-11,196,6:31:00 AM,Wednesday,Downsview stn,Mechanical,5,10,n,8190
2015-11-11,60,6:31:00 AM,Wednesday,York U / Commons,Mechanical,12,20,E,1371
2015-11-11,54,6:32:00 AM,Wednesday,Eglinton stn,Late Leaving Garage,5,9,wb,7630
2015-11-11,39,6:34:00 AM,Wednesday,Finch Route,Utilized Off Route,4,8,B/W,1729
2015-11-11,36,6:34:00 AM,Wednesday,FSTN,Late Leaving Garage,5,8,W,1358
2015-11-11,42,6:34:00 AM,Wednesday,Vic-park,Mechanical,8,22,w,8131
2015-11-11,89,6:35:00 AM,Wednesday,Albion rd,Late Leaving Garage,4,9,S,1615
2015-11-11,42,6:37:00 AM,Wednesday,McNicoll  and Victoria,Late Leaving Garage,13,22,w/b,8153
2015-11-11,56,6:40:00 AM,Wednesday,Donlands Station,Mechanical,17,34,n,8202
2015-11-11,53,6:41:00 AM,Wednesday,Passmore & Markham rd,Late Leaving Garage,5,10,W,1721
2015-11-11,53,6:41:00 AM,Wednesday,Morningside & Old Finch,Late Leaving Garage,12,28,W,9080
2015-11-11,199,6:42:00 AM,Wednesday,STC,Mechanical,2,5,W,1715
2015-11-11,54,6:46:00 AM,Wednesday,Star Spray Loop,Mechanical,9,18,wb,7613
2015-11-11,53,6:46:00 AM,Wednesday,Finch Stn,Late Leaving Garage,13,26,E,1146
2015-11-11,60,6:53:00 AM,Wednesday,York U / Commons,Late Leaving Garage,1,11,E,1275
2015-11-11,199,7:00:00 AM,Wednesday,Finch and Donmills,Diversion,3,125,W,1740
2015-11-11,79,7:00:00 AM,Wednesday,Entire Route,General Delay,9,18,B/W,
2015-11-11,68,7:03:00 AM,Wednesday,Warden stn,Mechanical,4,8,nb,7554
2015-11-11,54,7:04:00 AM,Wednesday,Star Spray Loop,Mechanical,9,18,wb,7543
2015-11-11,124,7:04:00 AM,Wednesday,Lawrence stn,Mechanical,6,11,s/b,8206
2015-11-11,14,7:07:00 AM,Wednesday,Mount Dennis Garage,Late Leaving Garage,15,30,W,1504
2015-11-11,144,7:08:00 AM,Wednesday,Ness Victoria park ave,Mechanical,15,25,sb,7517
2015-11-11,35,7:10:00 AM,Wednesday,Goldwin Ave,Mechanical,9,21,S,1390
2015-11-11,67,7:19:00 AM,Wednesday,Pharmacy Crossland,Utilized Off Route,17,34,sb,7436
2015-11-11,196,7:24:00 AM,Wednesday,Downsview stn,Mechanical,3,6,n,8176
2015-11-11,37,7:26:00 AM,Wednesday,Steeles Loop west of Islington Ave,Mechanical,8,15,S,7316
2015-11-11,47,7:28:00 AM,Wednesday,st. Clair and Lansdowne,Diversion,175,179,up,1565
2015-11-11,109,7:30:00 AM,Wednesday,Eglinton W. stn to Bathurst and Neptune,General Delay,20,45,BW,
2015-11-11,196,7:30:00 AM,Wednesday,Downsview stn,Mechanical,2,4,n,8333
2015-11-11,8,7:30:00 AM,Wednesday,Broadview rd route,General Delay,12,1,B/W,8118
2015-11-11,98,7:37:00 AM,Wednesday,Shepppard station,Mechanical,30,60,W,8165
2015-11-11,106,7:39:00 AM,Wednesday,Downsview stn,Mechanical,7,14,n,8310
2015-11-11,196,7:39:00 AM,Wednesday,York U,Mechanical,5,10,s,9443
2015-11-11,196,7:43:00 AM,Wednesday,sheppard Station,Utilized Off Route,8,16,E,1687
2015-11-11,15,7:55:00 AM,Wednesday,Royal York Rd and Evans Ave,Diversion,1,1,N,7304
2015-11-11,52,8:00:00 AM,Wednesday,Entitre route,General Delay,12,24,B/W,
2015-11-11,63,8:00:00 AM,Wednesday,Ossington Route,General Delay,0,0,BW,
2015-11-11,76,8:04:00 AM,Wednesday,Lakehore at Mimico,Utilized Off Route,5,9,n,7312
2015-11-11,44,8:05:00 AM,Wednesday,Colonel Sam Smith Loop,Utilized Off Route,4,8,nb,8022
2015-11-11,47,8:09:00 AM,Wednesday,lansdowne and St. Clair,Investigation,9,27,down,1640
2015-11-11,41,8:12:00 AM,Wednesday,Keele stn,Utilized Off Route,9,18,N,1681
2015-11-11,168,8:23:00 AM,Wednesday,Old Weston rd at St. Clair,Investigation,4,9,N,7339
2015-11-11,142,8:30:00 AM,Wednesday,Queen's Park Circle,Diversion,240,240,s,8140
2015-11-11,5,8:30:00 AM,Wednesday,Queen's Park Cirlce,Diversion,270,300,bw,8352
2015-11-11,94,8:30:00 AM,Wednesday,Queens Park,Diversion,1,1,B/W,7707
2015-11-11,107,8:34:00 AM,Wednesday,Spinnaker way,Mechanical,18,32,s,8356
2015-11-11,59,8:41:00 AM,Wednesday,Weston and Oak St,Mechanical,23,39,E,1329
2015-11-11,54,8:42:00 AM,Wednesday,Eglinton stn,Mechanical,6,12,eb,7559
2015-11-11,112,8:53:00 AM,Wednesday,West Mall at Burnamthorpe,Diversion,22,30,sb,7950
2015-11-11,161,9:00:00 AM,Wednesday,Entire route,General Delay,18,35,B/W,
2015-11-11,52,9:01:00 AM,Wednesday,Lawrence Ave.West and Hickory Tree Rd.,Investigation,12,24,E,1606
2015-11-11,161,9:04:00 AM,Wednesday,Dovercourt Rd. and Northumberland Rd.,Investigation,18,35,E,1597
2015-11-11,25,9:06:00 AM,Wednesday,Pape Stn,Mechanical,6,12,N,7547
2015-11-11,50,9:15:00 AM,Wednesday,Islington Station,Mechanical,10,20,W,8054
2015-11-11,98,9:15:00 AM,Wednesday,Grantbrook and Finch,Diversion,20,50,s,1687
2015-11-11,192,9:20:00 AM,Wednesday,Dundas from Shornecliffe to Auckland,Diversion,330,360,eb,
2015-11-11,116,9:41:00 AM,Wednesday,Morningside and Military Tr.,Investigation,1,1,S,7631
2015-11-11,36,9:55:00 AM,Wednesday,FSTN,Mechanical,8,16,w,8443
2015-11-11,94,9:58:00 AM,Wednesday,CastleFrank Station,Investigation,14,28,NB,7803
2015-11-11,84,9:58:00 AM,Wednesday,Jane,Investigation,8,16,E,1344
2015-11-11,6,10:00:00 AM,Wednesday,Route 6,Diversion,133,143,BW,
2015-11-11,199,10:00:00 AM,Wednesday,Finch and Donmills,Diversion,4,548,W,1750
2015-11-11,26,10:00:00 AM,Wednesday,Route 26,General Delay,17,27,BW,
2015-11-11,112,10:00:00 AM,Wednesday,Dundas Shornecliffe to Aukland,General Delay,20,16,eb,
2015-11-11,60,10:00:00 AM,Wednesday,York U / Commons,Diversion,90,103,B/W,
2015-11-11,195,10:00:00 AM,Wednesday,York University Commons,Diversion,10,20,B/W,
2015-11-11,190,10:04:00 AM,Wednesday,STC STN,Utilized Off Route,11,22,WB,7516
2015-11-11,39,10:10:00 AM,Wednesday,Old Finch,Mechanical,19,33,W,1769
2015-11-11,196,10:10:00 AM,Wednesday,York U Commons,Diversion,75,78,b,8179
2015-11-11,106,10:15:00 AM,Wednesday,York U Commons,Diversion,70,80,b,1802
2015-11-11,129,10:15:00 AM,Wednesday,McCowan and Steeles,Mechanical,7,14,S,1142
2015-11-11,107,10:18:00 AM,Wednesday,York U Commons,Diversion,68,84,s,8170
2015-11-11,29,10:25:00 AM,Wednesday,Dufferin at Dundas,Investigation,20,28,b/w,
2015-11-11,25,10:25:00 AM,Wednesday,Leith Hill and DonMills,Investigation,10,20,SB,7471
2015-11-11,70,10:35:00 AM,Wednesday,Cowell cosbun to Mortimer ave,Diversion,15,26,sb,7614
2015-11-11,53,10:43:00 AM,Wednesday,Steeles & Kennedy,Mechanical,4,9,W,1070
2015-11-11,70,10:46:00 AM,Wednesday,Warden stn,Mechanical,18,36,wb,7550
2015-11-11,199,10:55:00 AM,Wednesday,Finch route,General Delay,4,8,B/W,1766
2015-11-11,45,11:03:00 AM,Wednesday,Kipling at John Garland,Investigation,10,20,sb,7350
2015-11-11,22,11:08:00 AM,Wednesday,Queen Coxwell,Mechanical,9,18,sb,7550
2015-11-11,91,11:10:00 AM,Wednesday,Lawrence and Underhill,Mechanical,23,46,EB,7768
2015-11-11,52,11:15:00 AM,Wednesday,Lawrence Ave.West and Weston Rd.,Investigation,13,26,W,1658
2015-11-11,54,11:16:00 AM,Wednesday,Eglinton & Redpath,Mechanical,9,19,EB,7630
2015-11-11,34,11:17:00 AM,Wednesday,Kennedy Stn,Utilized Off Route,7,14,W,7670
2015-11-11,11,11:20:00 AM,Wednesday,Sunnybrook Hospital,Diversion,20,32,bw,8350
2015-11-11,124,11:25:00 AM,Wednesday,Sunnybrook hosptial,Diversion,20,28,w,8394
2015-11-11,39,11:28:00 AM,Wednesday,Old Finch route,General Delay,20,40,B/W,1782
2015-11-11,196,11:28:00 AM,Wednesday,Bus Roadway  east of Keele,Mechanical,2,5,s,6620
2015-11-11,64,11:29:00 AM,Wednesday,Barrington and Lumsden,Investigation,8,16,EB,7821
2015-11-11,199,11:30:00 AM,Wednesday,Finch and Donmills,Diversion,4,458,E,1733
2015-11-11,190,11:34:00 AM,Wednesday,STC STN,Mechanical,11,22,WB,7435
2015-11-11,45,11:35:00 AM,Wednesday,Kipling at Eglinton,Utilized Off Route,20,40,nb,7956
2015-11-11,45,11:35:00 AM,Wednesday,Kipling station,Mechanical,10,20,nb,8057
2015-11-11,39,11:52:00 AM,Wednesday,Finch Route,General Delay,5,8,B/W,1718
2015-11-11,129,12:15:00 PM,Wednesday,Entire line,General Delay,15,22,BW's,
2015-11-11,196,12:37:00 PM,Wednesday,Sheppard Stn,Mechanical,10,20,w,8368
2015-11-11,11,12:38:00 PM,Wednesday,Bayview and Sheppard,Mechanical,11,21,n/b,8347
2015-11-11,123,12:40:00 PM,Wednesday,Dundas/Shorncliffe,Diversion,12,24,b/w,7948
2015-11-11,95,12:45:00 PM,Wednesday,Military trail West of Neilson,Mechanical,15,30,W,1402
2015-11-11,38,12:45:00 PM,Wednesday,U of T,Mechanical,13,26,E,1710
2015-11-11,68,12:50:00 PM,Wednesday,Warden and Ashtonbee,Diversion,16,22,SB,
2015-11-11,76,12:56:00 PM,Wednesday,Royal York Station,Utilized Off Route,9,18,S,8094
2015-11-11,54,1:00:00 PM,Wednesday,54-Lawrance Route,General Delay,12,19,BW,
2015-11-11,190,1:00:00 PM,Wednesday,STC STN,Mechanical,11,22,WB,7424
2015-11-11,130,1:01:00 PM,Wednesday,STC,General Delay,21,42,N,1097
2015-11-11,129,1:17:00 PM,Wednesday,McCowan and Sandhurst Cir,Mechanical,28,56,S,1743
2015-11-11,37,1:30:00 PM,Wednesday,Rexdale/Bergamot,Diversion,19,38,e/b,7944
2015-11-11,54,1:31:00 PM,Wednesday,Leslie ans Lawrance,Mechanical,11,22,SB,7468
2015-11-11,87,1:35:00 PM,Wednesday,Main Station,Mechanical,10,20,EB,7698
